dimensions.GEO,dimensions.SEX,population_annee,dimensions.EP_MEASURE,dimensions.AGE,attributes.OBS_STATUS_FR,population,code_dep_population
2023-DEP-38,_T,1995,POP,_T,D,1059768.0,38
2023-DEP-38,_T,2015,POP,_T,D,1251060.0,38
2023-DEP-38,_T,2016,POP,_T,D,1252912.0,38
2023-DEP-38,_T,2020,POP,_T,D,1277513.0,38
2023-DEP-38,_T,2008,POP,_T,D,1188660.0,38
2023-DEP-38,_T,2012,POP,_T,D,1224993.0,38
2023-DEP-38,_T,2019,POP,_T,D,1271166.0,38
2023-DEP-38,_T,2005,POP,_T,D,1157903.0,38
2023-DEP-38,_T,2013,POP,_T,D,1235387.0,38
2023-DEP-38,_T,2006,POP,_T,D,1169491.0,38
2023-DEP-38,_T,2007,POP,_T,D,1178714.0,38
2023-DEP-38,_T,2022,POP,_T,D,1291380.0,38
2023-DEP-38,_T,2011,POP,_T,D,1215212.0,38
2023-DEP-38,_T,2024,POP,_T,PROV,1302971.0,38
2023-DEP-38,_T,2021,POP,_T,D,1284948.0,38
2023-DEP-38,_T,2003,POP,_T,D,1135080.0,38
2023-DEP-38,_T,1996,POP,_T,D,1067838.0,38
2023-DEP-38,_T,1990,POP,_T,D,1015238.0,38
2023-DEP-38,_T,2002,POP,_T,D,1124185.0,38
2023-DEP-38,_T,2023,POP,_T,PROV,1297087.0,38
2023-DEP-38,_T,1997,POP,_T,D,1076887.0,38
2023-DEP-38,_T,1999,POP,_T,D,1092778.0,38
2023-DEP-38,_T,2025,POP,_T,PROV,1308807.0,38
2023-DEP-38,_T,1998,POP,_T,D,1085203.0,38
2023-DEP-38,_T,1992,POP,_T,D,1035067.0,38
2023-DEP-38,_T,1993,POP,_T,D,1044677.0,38
2023-DEP-38,_T,2009,POP,_T,D,1197038.0,38
2023-DEP-38,_T,2010,POP,_T,D,1206374.0,38
2023-DEP-38,_T,2014,POP,_T,D,1243597.0,38
2023-DEP-38,_T,2018,POP,_T,D,1263563.0,38
2023-DEP-38,_T,1991,POP,_T,D,1024568.0,38
2023-DEP-39,_T,1998,POP,_T,D,250917.0,39
2023-DEP-39,_T,2007,POP,_T,D,258897.0,39
2023-DEP-39,_T,1994,POP,_T,D,250294.0,39
2023-DEP-39,_T,2023,POP,_T,PROV,257986.0,39
2023-DEP-39,_T,2020,POP,_T,D,258798.0,39
2023-DEP-39,_T,2019,POP,_T,D,259199.0,39
2023-DEP-39,_T,1997,POP,_T,D,250659.0,39
2023-DEP-39,_T,1996,POP,_T,D,250869.0,39
2023-DEP-39,_T,1991,POP,_T,D,249430.0,39
2023-DEP-39,_T,2017,POP,_T,D,260188.0,39
2023-DEP-39,_T,2006,POP,_T,D,257399.0,39
2023-DEP-39,_T,2009,POP,_T,D,261277.0,39
2023-DEP-39,_T,2004,POP,_T,D,255536.0,39
2023-DEP-39,_T,2015,POP,_T,D,260587.0,39
2023-DEP-39,_T,2008,POP,_T,D,260740.0,39
2023-DEP-39,_T,1990,POP,_T,D,248707.0,39
2023-DEP-39,_T,2011,POP,_T,D,261294.0,39
2023-DEP-39,_T,2016,POP,_T,D,260517.0,39
2023-DEP-39,_T,2024,POP,_T,PROV,257644.0,39
2023-DEP-39,_T,2014,POP,_T,D,260681.0,39
2023-DEP-39,_T,2021,POP,_T,D,258555.0,39
2023-DEP-39,_T,1992,POP,_T,D,249821.0,39
2023-DEP-39,_T,2002,POP,_T,D,253875.0,39
2023-DEP-39,_T,2000,POP,_T,D,251811.0,39
2023-DEP-39,_T,2005,POP,_T,D,256567.0,39
2023-DEP-39,_T,1995,POP,_T,D,250509.0,39
2023-DEP-39,_T,1999,POP,_T,D,250905.0,39
2023-DEP-39,_T,2001,POP,_T,D,252840.0,39
2023-DEP-39,_T,2025,POP,_T,PROV,256977.0,39
2023-DEP-39,_T,2010,POP,_T,D,261534.0,39
2023-DEP-39,_T,1993,POP,_T,D,250215.0,39
2023-DEP-39,_T,2013,POP,_T,D,260502.0,39
2023-DEP-39,_T,2018,POP,_T,D,259746.0,39
2023-DEP-39,_T,2003,POP,_T,D,254691.0,39
2023-DEP-39,_T,2012,POP,_T,D,260932.0,39
2023-DEP-39,_T,2022,POP,_T,D,258405.0,39
2023-DEP-40,_T,2024,POP,_T,PROV,436872.0,40
2023-DEP-40,_T,2010,POP,_T,D,384320.0,40
2023-DEP-40,_T,1993,POP,_T,D,317126.0,40
2023-DEP-40,_T,2011,POP,_T,D,387929.0,40
2023-DEP-40,_T,2003,POP,_T,D,346620.0,40
2023-DEP-40,_T,1995,POP,_T,D,319778.0,40
2023-DEP-40,_T,2012,POP,_T,D,392884.0,40
2023-DEP-40,_T,2019,POP,_T,D,413690.0,40
2023-DEP-40,_T,2017,POP,_T,D,407444.0,40
2023-DEP-40,_T,1999,POP,_T,D,327240.0,40
2023-DEP-40,_T,1990,POP,_T,D,311507.0,40
2023-DEP-40,_T,1991,POP,_T,D,313287.0,40
2023-DEP-40,_T,2005,POP,_T,D,357544.0,40
2023-DEP-40,_T,2023,POP,_T,PROV,432717.0,40
2023-DEP-40,_T,2008,POP,_T,D,373142.0,40
2023-DEP-40,_T,2000,POP,_T,D,331510.0,40
2023-DEP-40,_T,1992,POP,_T,D,315261.0,40
2023-DEP-40,_T,2004,POP,_T,D,351827.0,40
2023-DEP-40,_T,2009,POP,_T,D,379341.0,40
2023-DEP-40,_T,2014,POP,_T,D,400477.0,40
2023-DEP-40,_T,2018,POP,_T,D,410355.0,40
2023-DEP-40,_T,2007,POP,_T,D,367492.0,40
2023-DEP-40,_T,2016,POP,_T,D,405010.0,40
2023-DEP-40,_T,1998,POP,_T,D,325077.0,40
2023-DEP-40,_T,2001,POP,_T,D,336470.0,40
2023-DEP-40,_T,2020,POP,_T,D,418122.0,40
2023-DEP-40,_T,2015,POP,_T,D,403234.0,40
2023-DEP-40,_T,1996,POP,_T,D,321240.0,40
2023-DEP-40,_T,2025,POP,_T,PROV,440763.0,40
2023-DEP-40,_T,2002,POP,_T,D,341456.0,40
2023-DEP-40,_T,2022,POP,_T,D,428427.0,40
2023-DEP-40,_T,2021,POP,_T,D,422976.0,40
2023-DEP-40,_T,2013,POP,_T,D,397226.0,40
2023-DEP-40,_T,2006,POP,_T,D,362827.0,40
2023-DEP-40,_T,1997,POP,_T,D,323150.0,40
2023-DEP-40,_T,1994,POP,_T,D,318630.0,40
2023-DEP-41,_T,1995,POP,_T,D,311590.0,41
2023-DEP-41,_T,2012,POP,_T,D,331656.0,41
2023-DEP-41,_T,2001,POP,_T,D,317783.0,41
2023-DEP-41,_T,2023,POP,_T,PROV,328360.0,41
2023-DEP-41,_T,2010,POP,_T,D,330079.0,41
2023-DEP-41,_T,1994,POP,_T,D,310472.0,41
2023-DEP-41,_T,2002,POP,_T,D,319144.0,41
2023-DEP-41,_T,2013,POP,_T,D,332001.0,41
2023-DEP-41,_T,2016,POP,_T,D,332769.0,41
2023-DEP-41,_T,1991,POP,_T,D,307217.0,41
2023-DEP-41,_T,1996,POP,_T,D,312590.0,41
2023-DEP-41,_T,2019,POP,_T,D,329470.0,41
2023-DEP-41,_T,2017,POP,_T,D,331915.0,41
2023-DEP-41,_T,2000,POP,_T,D,316354.0,41
2023-DEP-41,_T,2015,POP,_T,D,333050.0,41
2023-DEP-41,_T,2003,POP,_T,D,320536.0,41
2023-DEP-41,_T,1997,POP,_T,D,313660.0,41
2023-DEP-41,_T,2020,POP,_T,D,329357.0,41
2023-DEP-41,_T,2005,POP,_T,D,323489.0,41
2023-DEP-41,_T,1990,POP,_T,D,305869.0,41
2023-DEP-41,_T,2009,POP,_T,D,327868.0,41
2023-DEP-41,_T,1998,POP,_T,D,314616.0,41
2023-DEP-41,_T,2025,POP,_T,PROV,327451.0,41
2023-DEP-41,_T,1993,POP,_T,D,309798.0,41
2023-DEP-41,_T,2024,POP,_T,PROV,328012.0,41
2023-DEP-41,_T,2004,POP,_T,D,321808.0,41
2023-DEP-41,_T,2022,POP,_T,D,328953.0,41
2023-DEP-41,_T,2011,POP,_T,D,331280.0,41
2023-DEP-41,_T,2007,POP,_T,D,326291.0,41
2023-DEP-41,_T,1999,POP,_T,D,314995.0,41
2023-DEP-41,_T,1992,POP,_T,D,308482.0,41
2023-DEP-41,_T,2008,POP,_T,D,326599.0,41
2023-DEP-41,_T,2021,POP,_T,D,328504.0,41
2023-DEP-41,_T,2006,POP,_T,D,325182.0,41
2023-DEP-41,_T,2018,POP,_T,D,330248.0,41
2023-DEP-41,_T,2014,POP,_T,D,333567.0,41
2023-DEP-42,_T,2003,POP,_T,D,735780.0,42
2023-DEP-42,_T,2011,POP,_T,D,749053.0,42
2023-DEP-42,_T,2017,POP,_T,D,762941.0,42
2023-DEP-42,_T,2005,POP,_T,D,739393.0,42
2023-DEP-42,_T,1993,POP,_T,D,744067.0,42
2023-DEP-42,_T,1996,POP,_T,D,738670.0,42
2023-DEP-42,_T,1999,POP,_T,D,729081.0,42
2023-DEP-42,_T,1991,POP,_T,D,744872.0,42
2023-DEP-42,_T,2010,POP,_T,D,748947.0,42
2023-DEP-42,_T,2025,POP,_T,PROV,776590.0,42
2023-DEP-42,_T,2012,POP,_T,D,753763.0,42
2023-DEP-42,_T,1997,POP,_T,D,735287.0,42
2023-DEP-42,_T,2009,POP,_T,D,746115.0,42
2023-DEP-42,_T,2018,POP,_T,D,763441.0,42
2023-DEP-42,_T,2015,POP,_T,D,759411.0,42
2023-DEP-42,_T,2022,POP,_T,D,772041.0,42
2023-DEP-42,_T,2004,POP,_T,D,737297.0,42
2023-DEP-42,_T,2001,POP,_T,D,732528.0,42
2023-DEP-42,_T,2016,POP,_T,D,761997.0,42
2023-DEP-42,_T,2000,POP,_T,D,730614.0,42
2023-DEP-42,_T,2021,POP,_T,D,769029.0,42
2023-DEP-42,_T,1990,POP,_T,D,746101.0,42
2023-DEP-42,_T,2020,POP,_T,D,768508.0,42
2023-DEP-42,_T,1998,POP,_T,D,731657.0,42
2023-DEP-42,_T,2006,POP,_T,D,741269.0,42
2023-DEP-42,_T,2014,POP,_T,D,757305.0,42
2023-DEP-42,_T,2024,POP,_T,PROV,775357.0,42
2023-DEP-42,_T,2023,POP,_T,PROV,773693.0,42
2023-DEP-42,_T,2008,POP,_T,D,742076.0,42
2023-DEP-42,_T,2019,POP,_T,D,765634.0,42
2023-DEP-42,_T,2013,POP,_T,D,756715.0,42
2023-DEP-42,_T,1994,POP,_T,D,742659.0,42
2023-DEP-42,_T,2007,POP,_T,D,740668.0,42
2023-DEP-42,_T,1992,POP,_T,D,744283.0,42
2023-DEP-42,_T,2002,POP,_T,D,734267.0,42
2023-DEP-42,_T,1995,POP,_T,D,740191.0,42
2023-DEP-43,_T,2013,POP,_T,D,226203.0,43
2023-DEP-43,_T,2021,POP,_T,D,227284.0,43
2023-DEP-43,_T,2019,POP,_T,D,227570.0,43
2023-DEP-43,_T,1998,POP,_T,D,208285.0,43
2023-DEP-43,_T,2023,POP,_T,PROV,228034.0,43
2023-DEP-43,_T,1992,POP,_T,D,206639.0,43
2023-DEP-43,_T,2015,POP,_T,D,227034.0,43
2023-DEP-43,_T,2000,POP,_T,D,210410.0,43
2023-DEP-43,_T,2005,POP,_T,D,217820.0,43
2023-DEP-43,_T,1995,POP,_T,D,206511.0,43
2023-DEP-43,_T,2024,POP,_T,PROV,228010.0,43
2023-DEP-43,_T,1994,POP,_T,D,206508.0,43
2023-DEP-43,_T,2025,POP,_T,PROV,227959.0,43
2023-DEP-43,_T,2017,POP,_T,D,227283.0,43
2023-DEP-43,_T,2016,POP,_T,D,227339.0,43
2023-DEP-43,_T,2020,POP,_T,D,227489.0,43
2023-DEP-43,_T,1993,POP,_T,D,206379.0,43
2023-DEP-43,_T,2018,POP,_T,D,227552.0,43
2023-DEP-43,_T,1991,POP,_T,D,206612.0,43
2023-DEP-43,_T,2011,POP,_T,D,224907.0,43
2023-DEP-43,_T,2004,POP,_T,D,216165.0,43
2023-DEP-43,_T,2010,POP,_T,D,224006.0,43
2023-DEP-43,_T,2008,POP,_T,D,221834.0,43
2023-DEP-43,_T,1990,POP,_T,D,206658.0,43
2023-DEP-43,_T,2007,POP,_T,D,220437.0,43
2023-DEP-43,_T,2006,POP,_T,D,219484.0,43
2023-DEP-43,_T,1999,POP,_T,D,209086.0,43
2023-DEP-43,_T,2022,POP,_T,D,228161.0,43
2023-DEP-43,_T,2003,POP,_T,D,214595.0,43
2023-DEP-43,_T,2002,POP,_T,D,213246.0,43
2023-DEP-43,_T,2014,POP,_T,D,226565.0,43
2023-DEP-43,_T,2012,POP,_T,D,225686.0,43
2023-DEP-43,_T,1996,POP,_T,D,206895.0,43
2023-DEP-43,_T,1997,POP,_T,D,207555.0,43
2023-DEP-43,_T,2001,POP,_T,D,211774.0,43
2023-DEP-43,_T,2009,POP,_T,D,223122.0,43
2023-DEP-44,_T,2002,POP,_T,D,1174492.0,44
2023-DEP-44,_T,2024,POP,_T,PROV,1498959.0,44
2023-DEP-44,_T,2001,POP,_T,D,1160239.0,44
2023-DEP-44,_T,2000,POP,_T,D,1146058.0,44
2023-DEP-44,_T,2009,POP,_T,D,1266358.0,44
2023-DEP-44,_T,1990,POP,_T,D,1050539.0,44
2023-DEP-44,_T,2011,POP,_T,D,1296364.0,44
2023-DEP-44,_T,2013,POP,_T,D,1328620.0,44
2023-DEP-44,_T,2010,POP,_T,D,1282052.0,44
2023-DEP-44,_T,2005,POP,_T,D,1218810.0,44
2023-DEP-44,_T,2014,POP,_T,D,1346592.0,44
2023-DEP-44,_T,2022,POP,_T,D,1473156.0,44
2023-DEP-44,_T,2020,POP,_T,D,1445171.0,44
2023-DEP-44,_T,2007,POP,_T,D,1246798.0,44
2023-DEP-44,_T,2021,POP,_T,D,1457806.0,44
2023-DEP-44,_T,1995,POP,_T,D,1096033.0,44
2023-DEP-44,_T,2023,POP,_T,PROV,1486149.0,44
2023-DEP-44,_T,2003,POP,_T,D,1189157.0,44
2023-DEP-44,_T,1993,POP,_T,D,1079601.0,44
2023-DEP-44,_T,2004,POP,_T,D,1203474.0,44
2023-DEP-44,_T,1998,POP,_T,D,1124006.0,44
2023-DEP-44,_T,1996,POP,_T,D,1105020.0,44
2023-DEP-44,_T,1994,POP,_T,D,1087854.0,44
2023-DEP-44,_T,2006,POP,_T,D,1234085.0,44
2023-DEP-44,_T,2025,POP,_T,PROV,1510913.0,44
2023-DEP-44,_T,2018,POP,_T,D,1412502.0,44
2023-DEP-44,_T,2019,POP,_T,D,1429272.0,44
2023-DEP-44,_T,2012,POP,_T,D,1313321.0,44
2023-DEP-44,_T,2015,POP,_T,D,1365227.0,44
2023-DEP-44,_T,1991,POP,_T,D,1058966.0,44
2023-DEP-44,_T,2017,POP,_T,D,1394909.0,44
2023-DEP-44,_T,1992,POP,_T,D,1068983.0,44
2023-DEP-44,_T,1997,POP,_T,D,1114088.0,44
2023-DEP-44,_T,1999,POP,_T,D,1133247.0,44
2023-DEP-44,_T,2008,POP,_T,D,1255871.0,44
2023-DEP-44,_T,2016,POP,_T,D,1380852.0,44
2023-DEP-45,_T,1999,POP,_T,D,617935.0,45
2023-DEP-45,_T,1995,POP,_T,D,604569.0,45
2023-DEP-45,_T,1994,POP,_T,D,600195.0,45
2023-DEP-45,_T,2008,POP,_T,D,650769.0,45
2023-DEP-45,_T,2021,POP,_T,D,684561.0,45
2023-DEP-45,_T,2010,POP,_T,D,656105.0,45
2023-DEP-45,_T,1991,POP,_T,D,585588.0,45
2023-DEP-45,_T,1996,POP,_T,D,608331.0,45
2023-DEP-45,_T,2004,POP,_T,D,636707.0,45
2023-DEP-45,_T,2002,POP,_T,D,629070.0,45
2023-DEP-45,_T,2023,POP,_T,PROV,688539.0,45
2023-DEP-45,_T,2007,POP,_T,D,647733.0,45
2023-DEP-45,_T,2003,POP,_T,D,633019.0,45
2023-DEP-45,_T,1993,POP,_T,D,595926.0,45
2023-DEP-45,_T,2005,POP,_T,D,641169.0,45
2023-DEP-45,_T,2000,POP,_T,D,621230.0,45
2023-DEP-45,_T,2017,POP,_T,D,678105.0,45
2023-DEP-45,_T,2013,POP,_T,D,665587.0,45
2023-DEP-45,_T,1990,POP,_T,D,580010.0,45
2023-DEP-45,_T,2020,POP,_T,D,682304.0,45
2023-DEP-45,_T,1998,POP,_T,D,616372.0,45
2023-DEP-45,_T,2014,POP,_T,D,669737.0,45
2023-DEP-45,_T,2019,POP,_T,D,680434.0,45
2023-DEP-45,_T,2006,POP,_T,D,645325.0,45
2023-DEP-45,_T,2018,POP,_T,D,678845.0,45
2023-DEP-45,_T,1997,POP,_T,D,612369.0,45
2023-DEP-45,_T,2001,POP,_T,D,625235.0,45
2023-DEP-45,_T,2015,POP,_T,D,673349.0,45
2023-DEP-45,_T,2012,POP,_T,D,662297.0,45
2023-DEP-45,_T,2016,POP,_T,D,674330.0,45
2023-DEP-45,_T,2011,POP,_T,D,659587.0,45
2023-DEP-45,_T,2025,POP,_T,PROV,691006.0,45
2023-DEP-45,_T,2024,POP,_T,PROV,689845.0,45
2023-DEP-45,_T,2022,POP,_T,D,687063.0,45
2023-DEP-45,_T,1992,POP,_T,D,591029.0,45
2023-DEP-45,_T,2009,POP,_T,D,653510.0,45
2023-DEP-46,_T,2021,POP,_T,D,174942.0,46
2023-DEP-46,_T,2024,POP,_T,PROV,176103.0,46
2023-DEP-46,_T,2001,POP,_T,D,162680.0,46
2023-DEP-46,_T,1995,POP,_T,D,157977.0,46
2023-DEP-46,_T,2012,POP,_T,D,174346.0,46
2023-DEP-46,_T,2010,POP,_T,D,174578.0,46
2023-DEP-46,_T,2007,POP,_T,D,171173.0,46
2023-DEP-46,_T,2022,POP,_T,D,175620.0,46
2023-DEP-46,_T,1990,POP,_T,D,155970.0,46
2023-DEP-46,_T,1993,POP,_T,D,157211.0,46
2023-DEP-46,_T,1994,POP,_T,D,157694.0,46
2023-DEP-46,_T,2016,POP,_T,D,173347.0,46
2023-DEP-46,_T,2011,POP,_T,D,174754.0,46
2023-DEP-46,_T,2006,POP,_T,D,169531.0,46
2023-DEP-46,_T,2015,POP,_T,D,173400.0,46
2023-DEP-46,_T,2014,POP,_T,D,173648.0,46
2023-DEP-46,_T,1992,POP,_T,D,156980.0,46
2023-DEP-46,_T,2003,POP,_T,D,165493.0,46
2023-DEP-46,_T,2023,POP,_T,PROV,175858.0,46
2023-DEP-46,_T,2013,POP,_T,D,173758.0,46
2023-DEP-46,_T,2004,POP,_T,D,166873.0,46
2023-DEP-46,_T,2020,POP,_T,D,174670.0,46
2023-DEP-46,_T,1998,POP,_T,D,159657.0,46
2023-DEP-46,_T,1991,POP,_T,D,156262.0,46
2023-DEP-46,_T,2017,POP,_T,D,173828.0,46
2023-DEP-46,_T,2005,POP,_T,D,168271.0,46
2023-DEP-46,_T,2008,POP,_T,D,172796.0,46
2023-DEP-46,_T,2000,POP,_T,D,161375.0,46
2023-DEP-46,_T,2025,POP,_T,PROV,176432.0,46
2023-DEP-46,_T,1996,POP,_T,D,158363.0,46
2023-DEP-46,_T,1997,POP,_T,D,159074.0,46
2023-DEP-46,_T,2018,POP,_T,D,173929.0,46
2023-DEP-46,_T,2019,POP,_T,D,174094.0,46
2023-DEP-46,_T,2002,POP,_T,D,164076.0,46
2023-DEP-46,_T,1999,POP,_T,D,160230.0,46
2023-DEP-46,_T,2009,POP,_T,D,173562.0,46
2023-DEP-47,_T,2025,POP,_T,PROV,332372.0,47
2023-DEP-47,_T,1999,POP,_T,D,305482.0,47
2023-DEP-47,_T,2000,POP,_T,D,307415.0,47
2023-DEP-47,_T,2002,POP,_T,D,311984.0,47
2023-DEP-47,_T,2006,POP,_T,D,322292.0,47
2023-DEP-47,_T,2012,POP,_T,D,332119.0,47
2023-DEP-47,_T,1991,POP,_T,D,305470.0,47
2023-DEP-47,_T,2023,POP,_T,PROV,332080.0,47
2023-DEP-47,_T,2022,POP,_T,D,332226.0,47
2023-DEP-47,_T,2018,POP,_T,D,331970.0,47
2023-DEP-47,_T,2020,POP,_T,D,330844.0,47
2023-DEP-47,_T,2015,POP,_T,D,333417.0,47
2023-DEP-47,_T,2014,POP,_T,D,333234.0,47
2023-DEP-47,_T,2019,POP,_T,D,331271.0,47
2023-DEP-47,_T,1994,POP,_T,D,304044.0,47
2023-DEP-47,_T,1996,POP,_T,D,304064.0,47
2023-DEP-47,_T,2005,POP,_T,D,319719.0,47
2023-DEP-47,_T,2007,POP,_T,D,324170.0,47
2023-DEP-47,_T,1997,POP,_T,D,304591.0,47
2023-DEP-47,_T,1993,POP,_T,D,304579.0,47
2023-DEP-47,_T,1998,POP,_T,D,304968.0,47
2023-DEP-47,_T,2001,POP,_T,D,309679.0,47
2023-DEP-47,_T,2004,POP,_T,D,316872.0,47
2023-DEP-47,_T,2011,POP,_T,D,330866.0,47
2023-DEP-47,_T,2024,POP,_T,PROV,332318.0,47
2023-DEP-47,_T,2021,POP,_T,D,331229.0,47
2023-DEP-47,_T,2013,POP,_T,D,333180.0,47
2023-DEP-47,_T,2008,POP,_T,D,326399.0,47
2023-DEP-47,_T,2009,POP,_T,D,329697.0,47
2023-DEP-47,_T,1995,POP,_T,D,304310.0,47
2023-DEP-47,_T,1992,POP,_T,D,304994.0,47
2023-DEP-47,_T,2003,POP,_T,D,314421.0,47
2023-DEP-47,_T,1990,POP,_T,D,305797.0,47
2023-DEP-47,_T,2017,POP,_T,D,332842.0,47
2023-DEP-47,_T,2010,POP,_T,D,331123.0,47
2023-DEP-47,_T,2016,POP,_T,D,332833.0,47
2023-DEP-48,_T,1993,POP,_T,D,72763.0,48
2023-DEP-48,_T,2007,POP,_T,D,76880.0,48
2023-DEP-48,_T,2018,POP,_T,D,76520.0,48
2023-DEP-48,_T,1994,POP,_T,D,72932.0,48
2023-DEP-48,_T,1991,POP,_T,D,72650.0,48
2023-DEP-48,_T,2005,POP,_T,D,76298.0,48
2023-DEP-48,_T,2019,POP,_T,D,76604.0,48
2023-DEP-48,_T,2012,POP,_T,D,76889.0,48
2023-DEP-48,_T,2022,POP,_T,D,76503.0,48
2023-DEP-48,_T,1990,POP,_T,D,72863.0,48
2023-DEP-48,_T,2006,POP,_T,D,76800.0,48
2023-DEP-48,_T,1992,POP,_T,D,72390.0,48
2023-DEP-48,_T,2009,POP,_T,D,77163.0,48
2023-DEP-48,_T,2015,POP,_T,D,76309.0,48
2023-DEP-48,_T,2003,POP,_T,D,75314.0,48
2023-DEP-48,_T,2017,POP,_T,D,76601.0,48
2023-DEP-48,_T,2001,POP,_T,D,74348.0,48
2023-DEP-48,_T,2021,POP,_T,D,76519.0,48
2023-DEP-48,_T,1998,POP,_T,D,73507.0,48
2023-DEP-48,_T,2002,POP,_T,D,74857.0,48
2023-DEP-48,_T,2004,POP,_T,D,75784.0,48
2023-DEP-48,_T,2014,POP,_T,D,76360.0,48
2023-DEP-48,_T,2023,POP,_T,PROV,76471.0,48
2023-DEP-48,_T,2008,POP,_T,D,76973.0,48
2023-DEP-48,_T,2025,POP,_T,PROV,76452.0,48
2023-DEP-48,_T,1995,POP,_T,D,72884.0,48
2023-DEP-48,_T,1999,POP,_T,D,73513.0,48
2023-DEP-48,_T,2010,POP,_T,D,77082.0,48
2023-DEP-48,_T,2016,POP,_T,D,76422.0,48
2023-DEP-48,_T,2011,POP,_T,D,77156.0,48
2023-DEP-48,_T,2000,POP,_T,D,73851.0,48
2023-DEP-48,_T,2024,POP,_T,PROV,76512.0,48
2023-DEP-48,_T,1997,POP,_T,D,73219.0,48
2023-DEP-48,_T,2020,POP,_T,D,76633.0,48
2023-DEP-48,_T,2013,POP,_T,D,76607.0,48
2023-DEP-48,_T,1996,POP,_T,D,73033.0,48
2023-DEP-49,_T,2004,POP,_T,D,756253.0,49
2023-DEP-49,_T,1993,POP,_T,D,713817.0,49
2023-DEP-49,_T,2021,POP,_T,D,824743.0,49
2023-DEP-49,_T,2016,POP,_T,D,810934.0,49
2023-DEP-49,_T,1998,POP,_T,D,729551.0,49
2023-DEP-49,_T,2015,POP,_T,D,810186.0,49
2023-DEP-49,_T,2020,POP,_T,D,820713.0,49
2023-DEP-49,_T,2010,POP,_T,D,784810.0,49
2023-DEP-49,_T,2009,POP,_T,D,780082.0,49
2023-DEP-49,_T,2017,POP,_T,D,813493.0,49
2023-DEP-49,_T,2007,POP,_T,D,770777.0,49
2023-DEP-49,_T,2023,POP,_T,PROV,830394.0,49
2023-DEP-49,_T,2005,POP,_T,D,761529.0,49
2023-DEP-49,_T,1994,POP,_T,D,717037.0,49
2023-DEP-49,_T,2013,POP,_T,D,800191.0,49
2023-DEP-49,_T,2025,POP,_T,PROV,835364.0,49
2023-DEP-49,_T,2002,POP,_T,D,747089.0,49
2023-DEP-49,_T,2014,POP,_T,D,805888.0,49
2023-DEP-49,_T,2011,POP,_T,D,790343.0,49
2023-DEP-49,_T,2001,POP,_T,D,742072.0,49
2023-DEP-49,_T,2019,POP,_T,D,818273.0,49
2023-DEP-49,_T,2018,POP,_T,D,815883.0,49
2023-DEP-49,_T,1991,POP,_T,D,707020.0,49
2023-DEP-49,_T,1999,POP,_T,D,732624.0,49
2023-DEP-49,_T,2003,POP,_T,D,751708.0,49
2023-DEP-49,_T,2008,POP,_T,D,774823.0,49
2023-DEP-49,_T,2024,POP,_T,PROV,832858.0,49
2023-DEP-49,_T,1996,POP,_T,D,724324.0,49
2023-DEP-49,_T,1992,POP,_T,D,710269.0,49
2023-DEP-49,_T,2012,POP,_T,D,795557.0,49
2023-DEP-49,_T,1990,POP,_T,D,704668.0,49
2023-DEP-49,_T,2006,POP,_T,D,766659.0,49
2023-DEP-49,_T,1995,POP,_T,D,720569.0,49
2023-DEP-49,_T,2022,POP,_T,D,828151.0,49
2023-DEP-49,_T,2000,POP,_T,D,736867.0,49
2023-DEP-49,_T,1997,POP,_T,D,727143.0,49
2023-DEP-50,_T,2018,POP,_T,D,495983.0,50
2023-DEP-50,_T,2021,POP,_T,D,495508.0,50
2023-DEP-50,_T,2006,POP,_T,D,492563.0,50
2023-DEP-50,_T,2017,POP,_T,D,496883.0,50
2023-DEP-50,_T,1995,POP,_T,D,480310.0,50
2023-DEP-50,_T,2010,POP,_T,D,498747.0,50
2023-DEP-50,_T,2020,POP,_T,D,495093.0,50
2023-DEP-50,_T,1993,POP,_T,D,479877.0,50
2023-DEP-50,_T,2009,POP,_T,D,497762.0,50
2023-DEP-50,_T,1990,POP,_T,D,479579.0,50
2023-DEP-50,_T,2001,POP,_T,D,484848.0,50
2023-DEP-50,_T,2003,POP,_T,D,488260.0,50
2023-DEP-50,_T,2023,POP,_T,PROV,496441.0,50
2023-DEP-50,_T,2011,POP,_T,D,499531.0,50
2023-DEP-50,_T,1999,POP,_T,D,481466.0,50
2023-DEP-50,_T,2000,POP,_T,D,483178.0,50
2023-DEP-50,_T,1996,POP,_T,D,480267.0,50
2023-DEP-50,_T,1998,POP,_T,D,481349.0,50
2023-DEP-50,_T,2019,POP,_T,D,495045.0,50
2023-DEP-50,_T,2008,POP,_T,D,496937.0,50
2023-DEP-50,_T,2007,POP,_T,D,495153.0,50
2023-DEP-50,_T,2022,POP,_T,D,496815.0,50
2023-DEP-50,_T,1992,POP,_T,D,479408.0,50
2023-DEP-50,_T,2024,POP,_T,PROV,496331.0,50
2023-DEP-50,_T,1991,POP,_T,D,479820.0,50
2023-DEP-50,_T,2013,POP,_T,D,499919.0,50
2023-DEP-50,_T,2012,POP,_T,D,499340.0,50
2023-DEP-50,_T,2005,POP,_T,D,491110.0,50
2023-DEP-50,_T,2002,POP,_T,D,486544.0,50
2023-DEP-50,_T,2025,POP,_T,PROV,496199.0,50
2023-DEP-50,_T,1997,POP,_T,D,480858.0,50
2023-DEP-50,_T,2016,POP,_T,D,498362.0,50
