dtreffre,numdep,nomdep,numregi,nomregi,ars_type,indfoy_ars,indmtt_ars,lieures
2021,04,ALPES DE HAUTE PROVENCE,93,PROVENCE ALPES COTE D AZUR,ARS à taux différentiel,104,36659.0,PROVENCE ALPES COTE D AZUR/ALPES DE HAUTE PROVENCE
2021,05,HAUTES ALPES,93,PROVENCE ALPES COTE D AZUR,ARS à taux plein,5771,3564998.0,PROVENCE ALPES COTE D AZUR/HAUTES ALPES
2021,06,ALPES MARITIMES,93,PROVENCE ALPES COTE D AZUR,ARS à taux plein,46082,28552501.0,PROVENCE ALPES COTE D AZUR/ALPES MARITIMES
2021,06,ALPES MARITIMES,93,PROVENCE ALPES COTE D AZUR,ARS à taux plein,1,406.0,PROVENCE ALPES COTE D AZUR/ALPES MARITIMES
2021,08,ARDENNES,44,GRAND EST,ARS à taux plein,12886,8492213.0,GRAND EST/ARDENNES
2021,09,ARIEGE,76,OCCITANIE,ARS à taux différentiel,114,38142.0,OCCITANIE/ARIEGE
2021,10,AUBE,44,GRAND EST,ARS à taux différentiel,224,89303.0,GRAND EST/AUBE
2021,12,AVEYRON,76,OCCITANIE,ARS à taux différentiel,190,67473.0,OCCITANIE/AVEYRON
2021,16,CHARENTE,75,NOUVELLE AQUITAINE,ARS à taux plein,14389,9169947.0,NOUVELLE AQUITAINE/CHARENTE
2021,18,CHER,24,CENTRE VAL DE LOIRE,ARS à taux plein,12618,8257340.0,CENTRE VAL DE LOIRE/CHER
2023,09,ARIEGE,76,OCCITANIE,ARS à taux plein,6761,4504588.0,OCCITANIE/ARIEGE
2023,10,AUBE,44,GRAND EST,ARS à taux différentiel,214,83795.0,GRAND EST/AUBE
2023,11,AUDE,76,OCCITANIE,ARS à taux plein,18500,12544696.0,OCCITANIE/AUDE
2023,12,AVEYRON,76,OCCITANIE,ARS à taux plein,9078,6237815.0,OCCITANIE/AVEYRON
2023,13,BOUCHES DU RHONE,93,PROVENCE ALPES COTE D AZUR,ARS à taux plein,99710,70411063.0,PROVENCE ALPES COTE D AZUR/BOUCHES DU RHONE
2023,13,BOUCHES DU RHONE,93,PROVENCE ALPES COTE D AZUR,ARS à taux plein,1,437.0,PROVENCE ALPES COTE D AZUR/BOUCHES DU RHONE
2023,13,BOUCHES DU RHONE,93,PROVENCE ALPES COTE D AZUR,ARS à taux différentiel,1409,535223.0,PROVENCE ALPES COTE D AZUR/BOUCHES DU RHONE
2023,52,HAUTE MARNE,44,GRAND EST,ARS à taux plein,6655,4755820.0,GRAND EST/HAUTE MARNE
2023,56,MORBIHAN,53,BRETAGNE,ARS à taux plein,1,437.0,BRETAGNE/MORBIHAN
2023,57,MOSELLE,44,GRAND EST,ARS à taux différentiel,619,234783.0,GRAND EST/MOSELLE
2023,58,NIEVRE,27,BOURGOGNE FRANCHE COMTE,ARS à taux différentiel,118,50434.0,BOURGOGNE FRANCHE COMTE/NIEVRE
2023,59,NORD,32,HAUTS DE FRANCE,ARS à taux plein,126323,93132783.0,HAUTS DE FRANCE/NORD
2023,64,PYRENEES ATLANTIQUES,75,NOUVELLE AQUITAINE,ARS à taux différentiel,456,173718.0,NOUVELLE AQUITAINE/PYRENEES ATLANTIQUES
2023,68,HAUT RHIN,44,GRAND EST,ARS à taux plein,28896,21209686.0,GRAND EST/HAUT RHIN
2023,68,HAUT RHIN,44,GRAND EST,ARS à taux différentiel,451,182682.0,GRAND EST/HAUT RHIN
2023,71,SAONE ET LOIRE,27,BOURGOGNE FRANCHE COMTE,ARS à taux plein,20220,14638568.0,BOURGOGNE FRANCHE COMTE/SAONE ET LOIRE
2023,72,SARTHE,52,PAYS DE LA LOIRE,ARS à taux plein,23274,16908865.0,PAYS DE LA LOIRE/SARTHE
2023,73,SAVOIE,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,327,129400.0,AUVERGNE RHONE ALPES/SAVOIE
2023,77,SEINE ET MARNE,11,ILE DE FRANCE,ARS à taux plein,1,400.0,ILE DE FRANCE/SEINE ET MARNE
2023,77,SEINE ET MARNE,11,ILE DE FRANCE,ARS à taux différentiel,1279,513405.0,ILE DE FRANCE/SEINE ET MARNE
2023,78,YVELINES,11,ILE DE FRANCE,ARS à taux différentiel,996,401319.0,ILE DE FRANCE/YVELINES
2023,80,SOMME,32,HAUTS DE FRANCE,ARS à taux plein,24815,17507209.0,HAUTS DE FRANCE/SOMME
2023,81,TARN,76,OCCITANIE,ARS à taux plein,1,400.0,OCCITANIE/TARN
2023,81,TARN,76,OCCITANIE,ARS à taux différentiel,343,132863.0,OCCITANIE/TARN
2023,82,TARN ET GARONNE,76,OCCITANIE,ARS à taux plein,12202,8686031.0,OCCITANIE/TARN ET GARONNE
2023,84,VAUCLUSE,93,PROVENCE ALPES COTE D AZUR,ARS à taux différentiel,436,180522.0,PROVENCE ALPES COTE D AZUR/VAUCLUSE
2023,85,VENDEE,52,PAYS DE LA LOIRE,ARS à taux plein,23426,16420997.0,PAYS DE LA LOIRE/VENDEE
2021,21,COTE D OR,27,BOURGOGNE FRANCHE COMTE,ARS à taux différentiel,364,136003.0,BOURGOGNE FRANCHE COMTE/COTE D OR
2021,25,DOUBS,27,BOURGOGNE FRANCHE COMTE,ARS à taux plein,20564,14208525.0,BOURGOGNE FRANCHE COMTE/DOUBS
2021,26,DROME,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,408,162166.0,AUVERGNE RHONE ALPES/DROME
2021,2A,CORSE DU SUD,94,CORSE,ARS à taux plein,5827,3392841.0,CORSE/CORSE DU SUD
2021,2B,HAUTE CORSE,94,CORSE,ARS à taux plein,2,744.0,CORSE/HAUTE CORSE
2021,33,GIRONDE,75,NOUVELLE AQUITAINE,ARS à taux plein,65606,40626142.0,NOUVELLE AQUITAINE/GIRONDE
2021,33,GIRONDE,75,NOUVELLE AQUITAINE,ARS à taux plein,1,1137.0,NOUVELLE AQUITAINE/GIRONDE
2021,35,ILLE ET VILAINE,53,BRETAGNE,ARS à taux plein,40764,26799769.0,BRETAGNE/ILLE ET VILAINE
2021,35,ILLE ET VILAINE,53,BRETAGNE,ARS à taux différentiel,1014,385777.0,BRETAGNE/ILLE ET VILAINE
2021,37,INDRE ET LOIRE,24,CENTRE VAL DE LOIRE,ARS à taux plein,24237,15770565.0,CENTRE VAL DE LOIRE/INDRE ET LOIRE
2021,43,HAUTE LOIRE,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,203,72392.0,AUVERGNE RHONE ALPES/HAUTE LOIRE
2021,45,LOIRET,24,CENTRE VAL DE LOIRE,ARS à taux différentiel,552,198264.0,CENTRE VAL DE LOIRE/LOIRET
2021,57,MOSELLE,44,GRAND EST,ARS à taux différentiel,553,184843.0,GRAND EST/MOSELLE
2021,60,OISE,32,HAUTS DE FRANCE,ARS à taux plein,38978,26455675.0,HAUTS DE FRANCE/OISE
2021,62,PAS DE CALAIS,32,HAUTS DE FRANCE,ARS à taux différentiel,1198,429832.0,HAUTS DE FRANCE/PAS DE CALAIS
2021,64,PYRENEES ATLANTIQUES,75,NOUVELLE AQUITAINE,ARS à taux différentiel,477,166306.0,NOUVELLE AQUITAINE/PYRENEES ATLANTIQUES
2021,66,PYRENEES ORIENTALES,76,OCCITANIE,ARS à taux plein,26168,16357373.0,OCCITANIE/PYRENEES ORIENTALES
2021,67,BAS RHIN,44,GRAND EST,ARS à taux différentiel,714,245746.0,GRAND EST/BAS RHIN
2021,69,RHONE,84,AUVERGNE RHONE ALPES,ARS à taux plein,79742,55788899.0,AUVERGNE RHONE ALPES/RHONE
2021,70,HAUTE SAONE,27,BOURGOGNE FRANCHE COMTE,ARS à taux différentiel,234,77872.0,BOURGOGNE FRANCHE COMTE/HAUTE SAONE
2021,77,SEINE ET MARNE,11,ILE DE FRANCE,ARS à taux plein,66398,45160930.0,ILE DE FRANCE/SEINE ET MARNE
2021,79,DEUX SEVRES,75,NOUVELLE AQUITAINE,ARS à taux plein,1,785.0,NOUVELLE AQUITAINE/DEUX SEVRES
2021,81,TARN,76,OCCITANIE,ARS à taux plein,17041,10981007.0,OCCITANIE/TARN
2021,83,VAR,93,PROVENCE ALPES COTE D AZUR,ARS à taux plein,48314,29947396.0,PROVENCE ALPES COTE D AZUR/VAR
2021,83,VAR,93,PROVENCE ALPES COTE D AZUR,ARS à taux différentiel,799,279953.0,PROVENCE ALPES COTE D AZUR/VAR
2021,84,VAUCLUSE,93,PROVENCE ALPES COTE D AZUR,ARS à taux plein,29380,19322816.0,PROVENCE ALPES COTE D AZUR/VAUCLUSE
2021,84,VAUCLUSE,93,PROVENCE ALPES COTE D AZUR,ARS à taux différentiel,399,141300.0,PROVENCE ALPES COTE D AZUR/VAUCLUSE
2021,86,VIENNE,75,NOUVELLE AQUITAINE,ARS à taux différentiel,355,130479.0,NOUVELLE AQUITAINE/VIENNE
2021,88,VOSGES,44,GRAND EST,ARS à taux différentiel,288,100652.0,GRAND EST/VOSGES
2021,89,YONNE,27,BOURGOGNE FRANCHE COMTE,ARS à taux plein,15154,10091362.0,BOURGOGNE FRANCHE COMTE/YONNE
2021,90,TERRITOIRE DE BELFORT,27,BOURGOGNE FRANCHE COMTE,ARS à taux différentiel,97,39735.0,BOURGOGNE FRANCHE COMTE/TERRITOIRE DE BELFORT
2021,91,ESSONNE,11,ILE DE FRANCE,ARS à taux plein,60975,42091052.0,ILE DE FRANCE/ESSONNE
2021,91,ESSONNE,11,ILE DE FRANCE,ARS à taux différentiel,952,360288.0,ILE DE FRANCE/ESSONNE
2021,93,SEINE SAINT DENIS,11,ILE DE FRANCE,ARS à taux plein,3,2626.0,ILE DE FRANCE/SEINE SAINT DENIS
2021,95,VAL D OISE,11,ILE DE FRANCE,ARS à taux plein,67101,46679341.0,ILE DE FRANCE/VAL D OISE
2021,95,VAL D OISE,11,ILE DE FRANCE,ARS à taux différentiel,1014,379086.0,ILE DE FRANCE/VAL D OISE
2021,971,GUADELOUPE,01,GUADELOUPE,ARS à taux plein,1,1171.0,GUADELOUPE/GUADELOUPE
2021,971,GUADELOUPE,01,GUADELOUPE,ARS à taux différentiel,204,62412.0,GUADELOUPE/GUADELOUPE
2021,974,LA REUNION,04,LA REUNION,ARS à taux plein,4,3838.0,LA REUNION/LA REUNION
2020,01,AIN,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,651,328192.0,AUVERGNE RHONE ALPES/AIN
2020,02,AISNE,32,HAUTS DE FRANCE,ARS à taux différentiel,524,237841.0,HAUTS DE FRANCE/AISNE
2020,03,ALLIER,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,286,124726.0,AUVERGNE RHONE ALPES/ALLIER
2020,08,ARDENNES,44,GRAND EST,ARS à taux plein,12924,10684346.0,GRAND EST/ARDENNES
2020,09,ARIEGE,76,OCCITANIE,ARS à taux plein,7057,5475788.0,OCCITANIE/ARIEGE
2020,09,ARIEGE,76,OCCITANIE,ARS à taux différentiel,133,61472.0,OCCITANIE/ARIEGE
2020,10,AUBE,44,GRAND EST,ARS à taux plein,14368,12089603.0,GRAND EST/AUBE
2020,10,AUBE,44,GRAND EST,ARS à taux différentiel,274,127878.0,GRAND EST/AUBE
2020,11,AUDE,76,OCCITANIE,ARS à taux différentiel,316,145730.0,OCCITANIE/AUDE
2020,13,BOUCHES DU RHONE,93,PROVENCE ALPES COTE D AZUR,ARS à taux plein,102669,83407317.0,PROVENCE ALPES COTE D AZUR/BOUCHES DU RHONE
2020,13,BOUCHES DU RHONE,93,PROVENCE ALPES COTE D AZUR,ARS à taux plein,1,999.0,PROVENCE ALPES COTE D AZUR/BOUCHES DU RHONE
2020,15,CANTAL,84,AUVERGNE RHONE ALPES,ARS à taux plein,4415,3469258.0,AUVERGNE RHONE ALPES/CANTAL
2020,16,CHARENTE,75,NOUVELLE AQUITAINE,ARS à taux différentiel,315,139783.0,NOUVELLE AQUITAINE/CHARENTE
2020,17,CHARENTE MARITIME,75,NOUVELLE AQUITAINE,ARS à taux différentiel,627,275990.0,NOUVELLE AQUITAINE/CHARENTE MARITIME
2020,18,CHER,24,CENTRE VAL DE LOIRE,ARS à taux plein,12610,10316439.0,CENTRE VAL DE LOIRE/CHER
2020,19,CORREZE,75,NOUVELLE AQUITAINE,ARS à taux différentiel,221,105712.0,NOUVELLE AQUITAINE/CORREZE
2020,24,DORDOGNE,75,NOUVELLE AQUITAINE,ARS à taux plein,16906,13104068.0,NOUVELLE AQUITAINE/DORDOGNE
2020,24,DORDOGNE,75,NOUVELLE AQUITAINE,ARS à taux différentiel,388,174016.0,NOUVELLE AQUITAINE/DORDOGNE
2020,25,DOUBS,27,BOURGOGNE FRANCHE COMTE,ARS à taux plein,1,986.0,BOURGOGNE FRANCHE COMTE/DOUBS
2020,26,DROME,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,534,261398.0,AUVERGNE RHONE ALPES/DROME
2020,27,EURE,28,NORMANDIE,ARS à taux plein,2,2437.0,NORMANDIE/EURE
2020,27,EURE,28,NORMANDIE,ARS à taux plein,28659,24007195.0,NORMANDIE/EURE
2020,27,EURE,28,NORMANDIE,ARS à taux différentiel,699,322817.0,NORMANDIE/EURE
2020,2A,CORSE DU SUD,94,CORSE,ARS à taux plein,5759,4205422.0,CORSE/CORSE DU SUD
2020,2B,HAUTE CORSE,94,CORSE,ARS à taux plein,7152,5166738.0,CORSE/HAUTE CORSE
2020,30,GARD,76,OCCITANIE,ARS à taux différentiel,620,281140.0,OCCITANIE/GARD
2020,33,GIRONDE,75,NOUVELLE AQUITAINE,ARS à taux différentiel,1430,653095.0,NOUVELLE AQUITAINE/GIRONDE
2020,36,INDRE,24,CENTRE VAL DE LOIRE,ARS à taux plein,8816,7156493.0,CENTRE VAL DE LOIRE/INDRE
2020,36,INDRE,24,CENTRE VAL DE LOIRE,ARS à taux différentiel,214,102847.0,CENTRE VAL DE LOIRE/INDRE
2020,37,INDRE ET LOIRE,24,CENTRE VAL DE LOIRE,ARS à taux différentiel,631,298735.0,CENTRE VAL DE LOIRE/INDRE ET LOIRE
2020,38,ISERE,84,AUVERGNE RHONE ALPES,ARS à taux plein,1,1472.0,AUVERGNE RHONE ALPES/ISERE
2020,39,JURA,27,BOURGOGNE FRANCHE COMTE,ARS à taux plein,1,506.0,BOURGOGNE FRANCHE COMTE/JURA
2020,39,JURA,27,BOURGOGNE FRANCHE COMTE,ARS à taux différentiel,244,112392.0,BOURGOGNE FRANCHE COMTE/JURA
2020,40,LANDES,75,NOUVELLE AQUITAINE,ARS à taux plein,16917,13132709.0,NOUVELLE AQUITAINE/LANDES
2020,41,LOIR ET CHER,24,CENTRE VAL DE LOIRE,ARS à taux différentiel,368,171950.0,CENTRE VAL DE LOIRE/LOIR ET CHER
2020,42,LOIRE,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,788,371471.0,AUVERGNE RHONE ALPES/LOIRE
2020,43,HAUTE LOIRE,84,AUVERGNE RHONE ALPES,ARS à taux plein,8378,6865364.0,AUVERGNE RHONE ALPES/HAUTE LOIRE
2020,44,LOIRE ATLANTIQUE,52,PAYS DE LA LOIRE,ARS à taux plein,54545,44984691.0,PAYS DE LA LOIRE/LOIRE ATLANTIQUE
2020,44,LOIRE ATLANTIQUE,52,PAYS DE LA LOIRE,ARS à taux différentiel,1554,781625.0,PAYS DE LA LOIRE/LOIRE ATLANTIQUE
2020,45,LOIRET,24,CENTRE VAL DE LOIRE,ARS à taux plein,1,493.0,CENTRE VAL DE LOIRE/LOIRET
2020,46,LOT,76,OCCITANIE,ARS à taux différentiel,172,76372.0,OCCITANIE/LOT
2020,48,LOZERE,76,OCCITANIE,ARS à taux plein,2360,1899038.0,OCCITANIE/LOZERE
2020,50,MANCHE,28,NORMANDIE,ARS à taux différentiel,535,250201.0,NORMANDIE/MANCHE
2020,52,HAUTE MARNE,44,GRAND EST,ARS à taux différentiel,144,69023.0,GRAND EST/HAUTE MARNE
2020,57,MOSELLE,44,GRAND EST,ARS à taux différentiel,708,318602.0,GRAND EST/MOSELLE
2020,59,NORD,32,HAUTS DE FRANCE,ARS à taux différentiel,2295,1096219.0,HAUTS DE FRANCE/NORD
2020,61,ORNE,28,NORMANDIE,ARS à taux plein,1,1944.0,NORMANDIE/ORNE
2020,61,ORNE,28,NORMANDIE,ARS à taux différentiel,272,135631.0,NORMANDIE/ORNE
2020,62,PAS DE CALAIS,32,HAUTS DE FRANCE,ARS à taux plein,79570,67518633.0,HAUTS DE FRANCE/PAS DE CALAIS
2020,63,PUY DE DOME,84,AUVERGNE RHONE ALPES,ARS à taux plein,1,1472.0,AUVERGNE RHONE ALPES/PUY DE DOME
2020,63,PUY DE DOME,84,AUVERGNE RHONE ALPES,ARS à taux plein,25319,20301784.0,AUVERGNE RHONE ALPES/PUY DE DOME
2020,66,PYRENEES ORIENTALES,76,OCCITANIE,ARS à taux plein,26003,20314604.0,OCCITANIE/PYRENEES ORIENTALES
2020,67,BAS RHIN,44,GRAND EST,ARS à taux plein,44566,37568873.0,GRAND EST/BAS RHIN
2020,68,HAUT RHIN,44,GRAND EST,ARS à taux plein,30150,25680752.0,GRAND EST/HAUT RHIN
2020,68,HAUT RHIN,44,GRAND EST,ARS à taux différentiel,549,270110.0,GRAND EST/HAUT RHIN
2020,69,RHONE,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,1472,724117.0,AUVERGNE RHONE ALPES/RHONE
2020,70,HAUTE SAONE,27,BOURGOGNE FRANCHE COMTE,ARS à taux plein,10005,8385304.0,BOURGOGNE FRANCHE COMTE/HAUTE SAONE
2020,73,SAVOIE,84,AUVERGNE RHONE ALPES,ARS à taux plein,1,493.0,AUVERGNE RHONE ALPES/SAVOIE
2020,76,SEINE MARITIME,28,NORMANDIE,ARS à taux différentiel,1167,545414.0,NORMANDIE/SEINE MARITIME
2020,78,YVELINES,11,ILE DE FRANCE,ARS à taux différentiel,1170,599264.0,ILE DE FRANCE/YVELINES
2020,80,SOMME,32,HAUTS DE FRANCE,ARS à taux plein,26674,22030267.0,HAUTS DE FRANCE/SOMME
2020,80,SOMME,32,HAUTS DE FRANCE,ARS à taux différentiel,535,243756.0,HAUTS DE FRANCE/SOMME
2020,83,VAR,93,PROVENCE ALPES COTE D AZUR,ARS à taux plein,47896,37243503.0,PROVENCE ALPES COTE D AZUR/VAR
2020,83,VAR,93,PROVENCE ALPES COTE D AZUR,ARS à taux différentiel,909,420671.0,PROVENCE ALPES COTE D AZUR/VAR
2020,85,VENDEE,52,PAYS DE LA LOIRE,ARS à taux plein,25455,21166641.0,PAYS DE LA LOIRE/VENDEE
2020,85,VENDEE,52,PAYS DE LA LOIRE,ARS à taux plein,1,472.0,PAYS DE LA LOIRE/VENDEE
2020,86,VIENNE,75,NOUVELLE AQUITAINE,ARS à taux différentiel,456,218280.0,NOUVELLE AQUITAINE/VIENNE
2020,87,HAUTE VIENNE,75,NOUVELLE AQUITAINE,ARS à taux plein,14345,11674567.0,NOUVELLE AQUITAINE/HAUTE VIENNE
2020,87,HAUTE VIENNE,75,NOUVELLE AQUITAINE,ARS à taux différentiel,295,127646.0,NOUVELLE AQUITAINE/HAUTE VIENNE
2020,88,VOSGES,44,GRAND EST,ARS à taux plein,15633,12857722.0,GRAND EST/VOSGES
2020,91,ESSONNE,11,ILE DE FRANCE,ARS à taux différentiel,1131,558565.0,ILE DE FRANCE/ESSONNE
2020,93,SEINE SAINT DENIS,11,ILE DE FRANCE,ARS à taux différentiel,1326,668426.0,ILE DE FRANCE/SEINE SAINT DENIS
2020,95,VAL D OISE,11,ILE DE FRANCE,ARS à taux différentiel,1163,571509.0,ILE DE FRANCE/VAL D OISE
2020,971,GUADELOUPE,01,GUADELOUPE,ARS à taux plein,4,2889.0,GUADELOUPE/GUADELOUPE
2020,971,GUADELOUPE,01,GUADELOUPE,ARS à taux différentiel,284,107101.0,GUADELOUPE/GUADELOUPE
2020,972,MARTINIQUE,02,MARTINIQUE,ARS à taux plein,25210,17900117.0,MARTINIQUE/MARTINIQUE
2020,973,GUYANE,03,GUYANE,ARS à taux différentiel,136,61125.0,GUYANE/GUYANE
2020,974,LA REUNION,04,LA REUNION,ARS à taux plein,4,3381.0,LA REUNION/LA REUNION
2019,02,AISNE,32,HAUTS DE FRANCE,ARS à taux plein,28294,19013536.0,HAUTS DE FRANCE/AISNE
2019,08,ARDENNES,44,GRAND EST,ARS à taux différentiel,181,66099.0,GRAND EST/ARDENNES
2019,09,ARIEGE,76,OCCITANIE,ARS à taux plein,7106,4356758.0,OCCITANIE/ARIEGE
2019,09,ARIEGE,76,OCCITANIE,ARS à taux différentiel,91,29455.0,OCCITANIE/ARIEGE
2019,11,AUDE,76,OCCITANIE,ARS à taux plein,19033,11869175.0,OCCITANIE/AUDE
2019,12,AVEYRON,76,OCCITANIE,ARS à taux plein,9283,5880550.0,OCCITANIE/AVEYRON
2019,13,BOUCHES DU RHONE,93,PROVENCE ALPES COTE D AZUR,ARS à taux plein,102469,65560060.0,PROVENCE ALPES COTE D AZUR/BOUCHES DU RHONE
2019,13,BOUCHES DU RHONE,93,PROVENCE ALPES COTE D AZUR,ARS à taux différentiel,1227,426482.0,PROVENCE ALPES COTE D AZUR/BOUCHES DU RHONE
2019,15,CANTAL,84,AUVERGNE RHONE ALPES,ARS à taux plein,4485,2796943.0,AUVERGNE RHONE ALPES/CANTAL
2019,16,CHARENTE,75,NOUVELLE AQUITAINE,ARS à taux différentiel,289,102212.0,NOUVELLE AQUITAINE/CHARENTE
2019,17,CHARENTE MARITIME,75,NOUVELLE AQUITAINE,ARS à taux plein,26967,16504432.0,NOUVELLE AQUITAINE/CHARENTE MARITIME
2019,17,CHARENTE MARITIME,75,NOUVELLE AQUITAINE,ARS à taux différentiel,485,173625.0,NOUVELLE AQUITAINE/CHARENTE MARITIME
2019,18,CHER,24,CENTRE VAL DE LOIRE,ARS à taux différentiel,242,93599.0,CENTRE VAL DE LOIRE/CHER
2019,19,CORREZE,75,NOUVELLE AQUITAINE,ARS à taux différentiel,169,60857.0,NOUVELLE AQUITAINE/CORREZE
2019,21,COTE D OR,27,BOURGOGNE FRANCHE COMTE,ARS à taux plein,19384,12504026.0,BOURGOGNE FRANCHE COMTE/COTE D OR
2019,21,COTE D OR,27,BOURGOGNE FRANCHE COMTE,ARS à taux différentiel,379,129729.0,BOURGOGNE FRANCHE COMTE/COTE D OR
2019,22,COTES D ARMOR,53,BRETAGNE,ARS à taux différentiel,547,207938.0,BRETAGNE/COTES D ARMOR
2021,21,COTE D OR,27,BOURGOGNE FRANCHE COMTE,ARS à taux plein,19341,12560286.0,BOURGOGNE FRANCHE COMTE/COTE D OR
2021,22,COTES D ARMOR,53,BRETAGNE,ARS à taux plein,22530,14690232.0,BRETAGNE/COTES D ARMOR
2021,28,EURE ET LOIR,24,CENTRE VAL DE LOIRE,ARS à taux différentiel,378,145695.0,CENTRE VAL DE LOIRE/EURE ET LOIR
2021,29,FINISTERE,53,BRETAGNE,ARS à taux plein,32229,20546558.0,BRETAGNE/FINISTERE
2021,31,HAUTE GARONNE,76,OCCITANIE,ARS à taux plein,56900,36166319.0,OCCITANIE/HAUTE GARONNE
2021,33,GIRONDE,75,NOUVELLE AQUITAINE,ARS à taux différentiel,1188,414547.0,NOUVELLE AQUITAINE/GIRONDE
2021,34,HERAULT,76,OCCITANIE,ARS à taux plein,58792,37187228.0,OCCITANIE/HERAULT
2021,36,INDRE,24,CENTRE VAL DE LOIRE,ARS à taux plein,8949,5772859.0,CENTRE VAL DE LOIRE/INDRE
2021,37,INDRE ET LOIRE,24,CENTRE VAL DE LOIRE,ARS à taux différentiel,500,184703.0,CENTRE VAL DE LOIRE/INDRE ET LOIRE
2021,40,LANDES,75,NOUVELLE AQUITAINE,ARS à taux plein,17012,10515425.0,NOUVELLE AQUITAINE/LANDES
2021,40,LANDES,75,NOUVELLE AQUITAINE,ARS à taux différentiel,349,132954.0,NOUVELLE AQUITAINE/LANDES
2021,44,LOIRE ATLANTIQUE,52,PAYS DE LA LOIRE,ARS à taux plein,54381,35676765.0,PAYS DE LA LOIRE/LOIRE ATLANTIQUE
2021,52,HAUTE MARNE,44,GRAND EST,ARS à taux plein,1,372.0,GRAND EST/HAUTE MARNE
2021,58,NIEVRE,27,BOURGOGNE FRANCHE COMTE,ARS à taux plein,8003,5063735.0,BOURGOGNE FRANCHE COMTE/NIEVRE
2021,62,PAS DE CALAIS,32,HAUTS DE FRANCE,ARS à taux plein,1,1171.0,HAUTS DE FRANCE/PAS DE CALAIS
2021,72,SARTHE,52,PAYS DE LA LOIRE,ARS à taux différentiel,550,206937.0,PAYS DE LA LOIRE/SARTHE
2021,73,SAVOIE,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,313,118634.0,AUVERGNE RHONE ALPES/SAVOIE
2021,75,PARIS,11,ILE DE FRANCE,ARS à taux différentiel,615,220118.0,ILE DE FRANCE/PARIS
2021,76,SEINE MARITIME,28,NORMANDIE,ARS à taux différentiel,949,338346.0,NORMANDIE/SEINE MARITIME
2021,78,YVELINES,11,ILE DE FRANCE,ARS à taux plein,51871,35906963.0,ILE DE FRANCE/YVELINES
2021,80,SOMME,32,HAUTS DE FRANCE,ARS à taux plein,1,765.0,HAUTS DE FRANCE/SOMME
2019,24,DORDOGNE,75,NOUVELLE AQUITAINE,ARS à taux plein,17013,10444395.0,NOUVELLE AQUITAINE/DORDOGNE
2019,25,DOUBS,27,BOURGOGNE FRANCHE COMTE,ARS à taux plein,20720,14095911.0,BOURGOGNE FRANCHE COMTE/DOUBS
2019,26,DROME,84,AUVERGNE RHONE ALPES,ARS à taux plein,23856,15672895.0,AUVERGNE RHONE ALPES/DROME
2019,29,FINISTERE,53,BRETAGNE,ARS à taux plein,32874,20895326.0,BRETAGNE/FINISTERE
2019,31,HAUTE GARONNE,76,OCCITANIE,ARS à taux plein,55820,34927922.0,OCCITANIE/HAUTE GARONNE
2019,31,HAUTE GARONNE,76,OCCITANIE,ARS à taux différentiel,897,300760.0,OCCITANIE/HAUTE GARONNE
2019,32,GERS,76,OCCITANIE,ARS à taux différentiel,148,50160.0,OCCITANIE/GERS
2019,35,ILLE ET VILAINE,53,BRETAGNE,ARS à taux différentiel,1007,386570.0,BRETAGNE/ILLE ET VILAINE
2019,36,INDRE,24,CENTRE VAL DE LOIRE,ARS à taux différentiel,162,55541.0,CENTRE VAL DE LOIRE/INDRE
2019,38,ISERE,84,AUVERGNE RHONE ALPES,ARS à taux différentiel,1055,396361.0,AUVERGNE RHONE ALPES/ISERE
2019,39,JURA,27,BOURGOGNE FRANCHE COMTE,ARS à taux différentiel,204,80914.0,BOURGOGNE FRANCHE COMTE/JURA
2019,40,LANDES,75,NOUVELLE AQUITAINE,ARS à taux plein,16959,10399685.0,NOUVELLE AQUITAINE/LANDES
2019,44,LOIRE ATLANTIQUE,52,PAYS DE LA LOIRE,ARS à taux plein,54598,35538748.0,PAYS DE LA LOIRE/LOIRE ATLANTIQUE
2019,44,LOIRE ATLANTIQUE,52,PAYS DE LA LOIRE,ARS à taux différentiel,1280,487206.0,PAYS DE LA LOIRE/LOIRE ATLANTIQUE
2019,45,LOIRET,24,CENTRE VAL DE LOIRE,ARS à taux différentiel,536,207634.0,CENTRE VAL DE LOIRE/LOIRET
2019,48,LOZERE,76,OCCITANIE,ARS à taux différentiel,61,21199.0,OCCITANIE/LOZERE
2019,50,MANCHE,28,NORMANDIE,ARS à taux différentiel,425,161879.0,NORMANDIE/MANCHE
2019,51,MARNE,44,GRAND EST,ARS à taux plein,23676,15558473.0,GRAND EST/MARNE
2019,52,HAUTE MARNE,44,GRAND EST,ARS à taux plein,7263,4777477.0,GRAND EST/HAUTE MARNE
2019,53,MAYENNE,52,PAYS DE LA LOIRE,ARS à taux plein,11493,8063595.0,PAYS DE LA LOIRE/MAYENNE
